ID,Species,Site,Eelgrass,GFI,Group,Detail,Abundance,Biomass
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,14,0.1
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Polychaete,Polychaeta,8,0.9
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Polychaete,Polychaeta,1,10.2
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Fish,Neopterygii,1,0.3
BPIN52,Pink,Qualicum,Noneelgrass,75-100%,Fish,Neopterygii,13,17.2
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticus,6,0.8
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Barnacle,Balanus crenatus,1,0.1
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Cnidarian,Medusozoa,1,5.2
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Detritus,Rocks/Plastic,2,0.1
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Sarsamphiascus,1,0.1
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Zaus,188,2
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Zaus,52,0.4
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,112,0.4
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Scutellidium,8,0.4
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tisbe,52,0.4
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Harpacticoid,Harpacticoida,228,2.4
BPIN53,Pink,Qualicum,Noneelgrass,75-100%,Digested food,Digested food,4,4.8
BPIN54,Pink,Qualicum,Noneelgrass,100%,Fish,Neopterygii,3,0.1
BPIN54,Pink,Qualicum,Noneelgrass,100%,Fish,Neopterygii,15,3.2
BPIN54,Pink,Qualicum,Noneelgrass,100%,Fish,Neopterygii,58,4.6
BPIN54,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticoida,5,0.1
BPIN54,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticoida,17,0.1
BPIN54,Pink,Qualicum,Noneelgrass,100%,Cladoceran,Evadne tergestina,1,0.1
BPIN54,Pink,Qualicum,Noneelgrass,100%,Cladoceran,Evadne,3,0.1
BPIN54,Pink,Qualicum,Noneelgrass,100%,Polychaete,Polychaeta,12,0.7
BPIN54,Pink,Qualicum,Noneelgrass,100%,Polychaete,Polychaeta,1,14
BPIN54,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticoida,60,2
BPIN54,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticoida,16,0.3
BPIN54,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Harpacticus,6,0.4
BPIN54,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Tisbe,65,1.9
BPIN54,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Zaus,1,0.1
BPIN54,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Pseudobradya,1,0.1
BPIN54,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Pseudobradya,1,0.1
BPIN54,Pink,Qualicum,Noneelgrass,100%,Harpacticoid,Zaus,29,0.1
BCHIN1,Chinook,Qualicum,Noneelgrass,75-100%,Barnacle,Balanomorpha,1,5.2
BCHIN1,Chinook,Qualicum,Noneelgrass,75-100%,Insect,Insecta,1,9.9
BCHIN1,Chinook,Qualicum,Noneelgrass,75-100%,Fish,Neopterygii,1,24.5
BCHIN1,Chinook,Qualicum,Noneelgrass,75-100%,Gammarid,Polycheria,4,10.4
BCHIN1,Chinook,Qualicum,Noneelgrass,75-100%,Gammarid,Gammarus,23,89.9
BCHIN1,Chinook,Qualicum,Noneelgrass,75-100%,Gammarid,Gammarus,3,13.3
BCHIN1,Chinook,Qualicum,Noneelgrass,75-100%,Gammarid,Gammarus,26,67.9
BCHIN2,Chinook,Qualicum,Noneelgrass,75-100%,Decapod,Pagurus granosimanus,2,2.3
BCHIN2,Chinook,Qualicum,Noneelgrass,75-100%,Decapod,Paguridae,34,65.7
BCHIN2,Chinook,Qualicum,Noneelgrass,75-100%,Decapod,Anomura,12,24.3
BCHIN2,Chinook,Qualicum,Noneelgrass,75-100%,Gammarid,Gammarus,3,18.5
BCHIN2,Chinook,Qualicum,Noneelgrass,75-100%,Gammarid,Polycheria,1,9.8
BCHIN2,Chinook,Qualicum,Noneelgrass,75-100%,Gammarid,Gammaridea,9,24
BCHIN2,Chinook,Qualicum,Noneelgrass,75-100%,Insect,Simuliidae,1,0.1
BCHIN2,Chinook,Qualicum,Noneelgrass,75-100%,Insect,Formicidae,4,1.3
BCHIN2,Chinook,Qualicum,Noneelgrass,75-100%,Insect,Coleoptera,6,0.1
BCHIN2,Chinook,Qualicum,Noneelgrass,75-100%,Insect,Formicidae,3,1.9
BCHIN2,Chinook,Qualicum,Noneelgrass,75-100%,Insect,Insecta,1,7
BCHIN1348,Chinook,Fraser,Eelgrass,25-50%,Cumacean,Cumacea,4,0.4
BCHIN1348,Chinook,Fraser,Eelgrass,25-50%,Cumacean,Cumacea,1,0.1
BCHIN1348,Chinook,Fraser,Eelgrass,25-50%,Decapod,Porcellanidae,1,0.1
BCHIN1348,Chinook,Fraser,Eelgrass,25-50%,Decapod,Porcellanidae,1,1.3
BCHIN1348,Chinook,Fraser,Eelgrass,25-50%,Decapod,Porcellanidae,1,0.7
BCHIN1348,Chinook,Fraser,Eelgrass,25-50%,Insect,Simuliidae,2,0.2
BCHIN1529,Chinook,Fraser,Eelgrass,0-25%,Digested food,Digested food,1,3.7
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Barnacle,Balanus crenatus,2,0.1
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Barnacle,Balanus glandula,3,0.1
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Barnacle,Balanomorpha,17,0.7
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Decapod,Porcellanidae,1,0.4
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Euphausiid,Euphausiidae,1,0.1
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Decapod,Pleocyemata,1,0.2
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Harpacticoid,Dactylopusia,1,0.1
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Harpacticoid,Zaus,1,0.1
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Harpacticoid,Harpacticus,3,0.1
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Harpacticoid,Parathalestris bulbiseta,1,0.1
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Digested food,Digested food,1,1.8
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Harpacticoid,Harpacticus,2,0.1
BCHIN1477,Chinook,Fraser,Eelgrass,50-75%,Barnacle,Balanomorpha,56,2.1
BCHIN1528-1,Chinook,Fraser,Noneelgrass,50-75%,Decapod,Brachyura,2,0.9
BCHIN1528-1,Chinook,Fraser,Noneelgrass,50-75%,Insect,Culicomorpha,13,11.7
BCHIN1528-1,Chinook,Fraser,Noneelgrass,50-75%,Insect,Culicomorpha,3,1.2
BCHIN1528-1,Chinook,Fraser,Noneelgrass,50-75%,Detritus,Phaeophyceae,1,0.1
BCHIN1528-1,Chinook,Fraser,Noneelgrass,50-75%,Insect,Insecta,1,0.1
BCHIN4995,Chinook,Fraser,Noneelgrass,25-50%,Insect,Culicomorpha,7,6.6
BCHIN4995,Chinook,Fraser,Noneelgrass,25-50%,Insect,Culicomorpha,9,10.4
BCHIN4995,Chinook,Fraser,Noneelgrass,25-50%,Insect,Insecta,1,5
BCHIN1528-2,Chinook,Fraser,Noneelgrass,25-50%,Insect,Culicomorpha,7,17.5
BCHIN1528-2,Chinook,Fraser,Noneelgrass,25-50%,Insect,Insecta,1,0.1
BCHIN9195,Chinook,Fraser,Noneelgrass,0-25%,Ostracod,Ostracoda,1,4.1
BCHIN9195,Chinook,Fraser,Noneelgrass,0-25%,Insect,Insecta,2,1.3
BCHIN9195,Chinook,Fraser,Noneelgrass,0-25%,Insect,Insecta,1,0.3
BCHIN9195,Chinook,Fraser,Noneelgrass,0-25%,Barnacle,Balanormorpha,1,0.6
BCHIN9195,Chinook,Fraser,Noneelgrass,0-25%,Digested food,Digested food,1,1.1
BCHIN9585,Chinook,Fraser,Eelgrass,50-75%,Cladoceran,Podon,48,1
BCHIN9585,Chinook,Fraser,Eelgrass,50-75%,Cladoceran,Podon leuckartii,60,1.5
BCHIN9585,Chinook,Fraser,Eelgrass,50-75%,Cladoceran,Evadne,104,2.8
BCHIN9585,Chinook,Fraser,Eelgrass,50-75%,Cladoceran,Evadne tergestina,1,0.1
BCHIN9585,Chinook,Fraser,Eelgrass,50-75%,Cladoceran,Evadne normandii,123,2.4
BCHIN9585,Chinook,Fraser,Eelgrass,50-75%,Insect,Insecta,2,0.6
BCHIN9585,Chinook,Fraser,Eelgrass,50-75%,Insect,Insecta,2,2.7
BCHIN9585,Chinook,Fraser,Eelgrass,50-75%,Harpacticoid,Tigriopus,9,0.1
BCHIN9585,Chinook,Fraser,Eelgrass,50-75%,Detritus,Rocks/Plastic,1,0.1
BCHIN9585,Chinook,Fraser,Eelgrass,50-75%,Decapod,Pleocyemata,3,1.2
BCHIN9585,Chinook,Fraser,Eelgrass,50-75%,Digested food,Digested food,1,0.7
BCHIN19343,Chinook,Fraser,Eelgrass,75-100%,Decapod,Pleocyemata,8,2.6
BCHIN19343,Chinook,Fraser,Eelgrass,75-100%,Decapod,Porcellanidae,1,0.4
BCHIN19343,Chinook,Fraser,Eelgrass,75-100%,Decapod,Anomura,12,11.1
BCHIN19343,Chinook,Fraser,Eelgrass,75-100%,Decapod,Anomura,3,2.5
BCHIN19343,Chinook,Fraser,Eelgrass,75-100%,Decapod,Pleocyemata,1,16.3
BCHIN19343,Chinook,Fraser,Eelgrass,75-100%,Euphausiid,Euphausiidae,1,1.6
BCHIN19343,Chinook,Fraser,Eelgrass,75-100%,Gammarid,Gammaridea,1,0.1
BCHIN19343,Chinook,Fraser,Eelgrass,75-100%,Harpacticoid,Harpacticus,1,0.1
BCHIN19343,Chinook,Fraser,Eelgrass,75-100%,Insect,Insecta,1,0.1
BCHIN19343,Chinook,Fraser,Eelgrass,75-100%,Insect,Insecta,1,15.4
BCHIN2099,Chinook,Fraser,Eelgrass,50-75%,Fish,Neopterygii,1,21
BCHIN2099,Chinook,Fraser,Eelgrass,50-75%,Fish,Neopterygii,1,25.1
BCHIN5977,Chinook,Fraser,Eelgrass,50-75%,Decapod,Pleocyemata,1,0.1
BCHIN5977,Chinook,Fraser,Eelgrass,50-75%,Arachnid,Araneae,1,0.8
BCHIN5977,Chinook,Fraser,Eelgrass,50-75%,Arachnid,Araneae,1,1.1
BCHIN5977,Chinook,Fraser,Eelgrass,50-75%,Insect,Culicomorpha,4,1
BCHIN5977,Chinook,Fraser,Eelgrass,50-75%,Insect,Simuliidae,1,0.5
BCHIN5977,Chinook,Fraser,Eelgrass,50-75%,Insect,Insecta,1,6.6
BCHIN5978,Chinook,Fraser,Eelgrass,75-100%,Decapod,Cancer productus,1,0.8
BCHIN5978,Chinook,Fraser,Eelgrass,75-100%,Decapod,Cancer oregonensis,1,2.2
BCHIN5978,Chinook,Fraser,Eelgrass,75-100%,Decapod,Cancer magister,1,2
BCHIN5978,Chinook,Fraser,Eelgrass,75-100%,Decapod,Brachyura,4,4
BCHIN5978,Chinook,Fraser,Eelgrass,75-100%,Decapod,Pleocyemata,3,1.2
BCHIN5978,Chinook,Fraser,Eelgrass,75-100%,Insect,Simuliidae,1,0.5
BCHIN5978,Chinook,Fraser,Eelgrass,75-100%,Insect,Culicomorpha,4,1.1
BCHIN5978,Chinook,Fraser,Eelgrass,75-100%,Insect,Insecta,1,8.9
BCHIN11406,Chinook,Fraser,Eelgrass,0-25%,Decapod,Cancridae,1,23.7
BCHIN11406,Chinook,Fraser,Eelgrass,0-25%,Insect,Culicomorpha,1,9.6
BCHIN1091,Chinook,Fraser,Eelgrass,75-100%,Decapod,Porcellanidae,12,31.1
BCHIN1091,Chinook,Fraser,Eelgrass,75-100%,Decapod,Porcellanidae,9,18
BCHIN1091,Chinook,Fraser,Eelgrass,75-100%,Decapod,Porcellanidae,17,32.2
BCHIN18656,Chinook,Fraser,Eelgrass,75-100%,Insect,Formicidae,1,3.6
BCHIN18656,Chinook,Fraser,Eelgrass,75-100%,Insect,Simuliidae,1,0.5
BCHIN18656,Chinook,Fraser,Eelgrass,75-100%,Insect,Simuliidae,3,7
BCHIN18656,Chinook,Fraser,Eelgrass,75-100%,Insect,Culicomorpha,2,15.8
BCHIN18656,Chinook,Fraser,Eelgrass,75-100%,Insect,Culicomorpha,3,1.8
BCHIN18656,Chinook,Fraser,Eelgrass,75-100%,Insect,Culicomorpha,1,1.3
BCHIN18656,Chinook,Fraser,Eelgrass,75-100%,Insect,Insecta,1,66
BCHIN18656,Chinook,Fraser,Eelgrass,75-100%,Decapod,Pleocyemata,1,0.1
BCHIN22452,Chinook,Fraser,Eelgrass,100%,Fish,Gasterosteidae,1,587.2
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Fish,Perciformes,1,12
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Fish,Neopterygii,1,7.6
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Fish,Neopterygii,1,8.6
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Insect,Culicomorpha,5,3.7
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Decapod,Porcellanidae,6,11.4
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Euphausiid,Euphausiidae,13,4.9
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Decapod,Pleocyemata,2,3.5
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Malacostracan,Eumalacostraca,11,4.1
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Malacostracan,Eumalacostraca,17,0.6
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Calanoid,Epilabidocera amphrites,1,0.5
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Calanoid,Calanoida,8,2.3
BCHIN4187,Chinook,Fraser,Noneelgrass,100%,Crustacean,Crustacea,1,7.9
BCHIN4990,Chinook,Fraser,Noneelgrass,0%,,0,,
BCHIN4991,Chinook,Fraser,Noneelgrass,50-75%,Fish,Engraulidae,1,24.5
BCHIN4992,Chinook,Fraser,Noneelgrass,50-75%,Harpacticoid,Huntemannia jadensis,1,0.1
BCHIN4992,Chinook,Fraser,Noneelgrass,50-75%,Harpacticoid,Ectinosomatidae,1,0.1
BCHIN4992,Chinook,Fraser,Noneelgrass,50-75%,Insect,Ceratopoginidae,1,0.5
BCHIN4992,Chinook,Fraser,Noneelgrass,50-75%,Insect,Culicomorpha,1,0.5
BCHIN4992,Chinook,Fraser,Noneelgrass,50-75%,Insect,Culicomorpha,5,2.5
BCHIN4992,Chinook,Fraser,Noneelgrass,50-75%,Insect,Insecta,1,7
BCHIN4993,Chinook,Fraser,Noneelgrass,25-50%,Insect,Culicomorpha,2,5.6
BCHIN4993,Chinook,Fraser,Noneelgrass,25-50%,Insect,Insecta,1,4.4
G2701,Chinook,Bedwell,Noneelgrass,100%,Cyclopoid/Poecilostomatoid,Ditrichocorycaeus anglicus,1,0.1
G2701,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticus,102,12.2
G2701,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tigriopus,75,3.8
G2701,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tisbe,4,0.1
G2701,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticoida,7,0.3
G2701,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,2,0.1
G2701,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,9,0.7
G2701,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,2,0.6
G2701,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,32,19.3
G2701,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,1,0.1
G2702,Chinook,Bedwell,Noneelgrass,50-75%,Harpacticoid,Harpacticus,4,0.5
G2702,Chinook,Bedwell,Noneelgrass,50-75%,Harpacticoid,Tigriopus,3,0.1
G2702,Chinook,Bedwell,Noneelgrass,50-75%,Gammarid,Gammarus,4,2.8
G2702,Chinook,Bedwell,Noneelgrass,50-75%,Insect,Chironomidae,2,0.4
G2702,Chinook,Bedwell,Noneelgrass,50-75%,Insect,Chironomidae,2,0.6
G2702,Chinook,Bedwell,Noneelgrass,50-75%,Digested food,Digested food,1,1.2
G2703,Chinook,Bedwell,Noneelgrass,50-75%,Octopus,Octopoda,1,0.4
G2703,Chinook,Bedwell,Noneelgrass,50-75%,Insect,Chironomidae,1,0.3
G2703,Chinook,Bedwell,Noneelgrass,50-75%,Insect,Insecta,1,1.5
G2704,Chinook,Bedwell,Noneelgrass,100%,Cyclopoid/Poecilostomatoid,Ditrichocorycaeus anglicus,1,0.1
G2704,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticus,3,0.4
G2704,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Ectinosomatidae,1,0.1
G2704,Chinook,Bedwell,Noneelgrass,100%,Calanoid,Eurytemora affinis,1,0.1
G2704,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,2,2.7
G2704,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,3,0.5
G2704,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,7,3
G2704,Chinook,Bedwell,Noneelgrass,100%,Mysid,Neomysis mercedis,1,22.6
G2705,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,1,0.1
G2705,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,7,0.6
G2705,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,2,0.3
G2705,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,18,12.1
G3024,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,12,0.5
G3024,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticus,157,14.2
G3024,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tigriopus,15,0.6
G3024,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tisbe,52,1.3
G3024,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Dactylopusia,7,0.3
G3024,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Pseudobradya,3,0.1
G3024,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticoida,20,0.9
G3024,Chinook,Bedwell,Noneelgrass,100%,Barnacle,Balanus improvisus,1,0.1
G3024,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticoida,25,0.7
G3039,Chinook,Bedwell,Noneelgrass,100%,Detritus,Rocks/Plastic,2,0.1
G3039,Chinook,Bedwell,Noneelgrass,100%,Chaetognath,Parasagitta elegans,3,1.2
G3039,Chinook,Bedwell,Noneelgrass,100%,Insect,Culicoides,3,1
G3039,Chinook,Bedwell,Noneelgrass,100%,Insect,Culicomorpha,2,0.3
G3039,Chinook,Bedwell,Noneelgrass,100%,Euphausiid,Euphausiidae,3,0.1
G3039,Chinook,Bedwell,Noneelgrass,100%,Euphausiid,Euphausiidae,1,0.6
G3039,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,52,2.5
G3039,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,7,0.4
G3039,Chinook,Bedwell,Noneelgrass,100%,Calanoid,Clausocalanus parapergens,1,0.1
G3039,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticus,348,28.5
G3039,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tigriopus,86,4.1
G3039,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tisbe,32,0.7
G3039,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Dactylopusia,5,0.1
G3039,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticoida,34,1.1
G3039,Chinook,Bedwell,Noneelgrass,100%,Larvacean,Oikopleura,4,0.1
G3051,Chinook,Bedwell,Noneelgrass,100%,Chaetognath,Parasagitta elegans,3,0.5
G3051,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticus,298,28.4
G3051,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tigriopus,81,4.7
G3051,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tisbe,10,0.3
G3051,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Dactylopusia,8,0.3
G3051,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Laophontidae,3,0.1
G3051,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticus,50,1.4
G3051,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,30,1.5
G3051,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,1,0.8
G3051,Chinook,Bedwell,Noneelgrass,100%,Decapod,Brachyura,1,0.1
G3051,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,1,0.2
G3051,Chinook,Bedwell,Noneelgrass,100%,Insect,Ceratopoginidae,1,0.4
G3052,Chinook,Bedwell,Noneelgrass,100%,Arachnid,Hydrachnidia,1,0.1
G3052,Chinook,Bedwell,Noneelgrass,100%,Insect,Culicoides,7,2.4
G3052,Chinook,Bedwell,Noneelgrass,100%,Insect,Ceratopoginidae,1,0.1
G3052,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,70,4.5
G3052,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,2,1.3
G3052,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,9,0.3
G3052,Chinook,Bedwell,Noneelgrass,100%,Corophiid,Corophium,1,0.6
G3052,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticus,490,38.2
G3052,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tigriopus,271,15.2
G3052,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticidae,13,0.8
G3052,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tisbe,10,0.4
G3052,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Dactylopusia,7,0.4
G3052,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticoida,34,0.8
G3053,Chinook,Bedwell,Noneelgrass,100%,Calanoid,Eurytemora pacifica,1,0.1
G3053,Chinook,Bedwell,Noneelgrass,100%,Larvacean,Oikopleura,1,0.1
G3053,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,1,0.1
G3053,Chinook,Bedwell,Noneelgrass,100%,Insect,Culicoides,5,2.1
G3053,Chinook,Bedwell,Noneelgrass,100%,Cladoceran,Podon polyphemoides,1,0.1
G3053,Chinook,Bedwell,Noneelgrass,100%,Cladoceran,Cladocera,1,0.1
G3053,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,86,3.8
G3053,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,33,0.7
G3053,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticus,225,14.6
G3053,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tigriopus,115,5.8
G3053,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tisbe,489,14.8
G3053,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Dactylopusia,12,0.3
G3053,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Sarsamphiascus,1,0.1
G3053,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Ectinosomatidae,6,0.1
G3053,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticoida,72,0.8
G3053,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticoida,71,0.6
G3053,Chinook,Bedwell,Noneelgrass,100%,Digested food,Digested food,1,0.8
G3053,Chinook,Bedwell,Noneelgrass,100%,Insect,Chironomidae,1,0.1
G3054,Chinook,Bedwell,Noneelgrass,100%,Fish,Neopterygii,1,0.1
G3054,Chinook,Bedwell,Noneelgrass,100%,Cladoceran,Podon polyphemoides,1,0.1
G3054,Chinook,Bedwell,Noneelgrass,100%,Cladoceran,Evadne tergestina,1,0.1
G3054,Chinook,Bedwell,Noneelgrass,100%,Cladoceran,Cladocera,2,0.1
G3054,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticus,141,15
G3054,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tigriopus,53,2.6
G3054,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Dactylopusia,22,0.8
G3054,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Tisbe,15,0.1
G3054,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Pseudobradya,1,0.1
G3054,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Ectinosomatidae,4,0.1
G3054,Chinook,Bedwell,Noneelgrass,100%,Harpacticoid,Harpacticoida,20,0.3
G3054,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,11,0.5
G3054,Chinook,Bedwell,Noneelgrass,100%,Gammarid,Gammarus,9,0.1
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Cumacean,Cumacea,1,0.4
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Hyperiid,Themisto,1,1.6
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Decapod,Pleocyemata,1,0.1
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Decapod,Caridea,1,0.6
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Caprellid,Caprellidae,2,3.9
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Fish,Neopterygii,1,1.4
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Caprellid,Caprellidae,1,3.2
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Gammarid,Gammaridea,4,3.7
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Detritus,Zostera,4,4.9
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Crustacean,Crustacea,3,3.6
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Gammarid,Gammarus,2,1.1
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Amphipod,Amphipoda,1,4.9
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Harpacticoid,Tisbe,1,0.1
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Gammarid,Gammaridea,4,4
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Gammarid,Orchomenella,6,5.9
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Gammarid,Polycheria,6,10.5
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Gammarid,Cyphocaris,4,3.4
BCOHO1,Coho,Qualicum,Noneelgrass,75-100%,Gammarid,Cyphocaris,22,6.9
BCOHO2,Coho,Koeye,Noneelgrass,100%,Barnacle,Balanomorpha,1,6.5
BCOHO2,Coho,Koeye,Noneelgrass,100%,Barnacle,Balanomorpha,1,4.4
BCOHO2,Coho,Koeye,Noneelgrass,100%,Gammarid,Polycheria,1,0.7
BCOHO2,Coho,Koeye,Noneelgrass,100%,Parasite,Nematoda,2,0.4
BCOHO2,Coho,Koeye,Noneelgrass,100%,Decapod,Cancer magister,1,44.3
