Key,region_name,Station,lon,lat,day,month,year,STN_TIME,Twilight,Net_Type,Mesh_Size(um),Net_Mouth_Dia(m),DEPTH_STRT,DEPTH_END,Bottom Depth(m),Volume Filtered(m3),CTD,NOTES,PI,NumberOfSpecies,SumOfDiversity,ANNE:POLY: >> POLY larvae s1,ANNE:POLY: >> POLY s1,ANNE:POLY: >> POLY s2,ANNE:POLY: >> POLY s3,ARCR:: >> CIRRI s1,ARCR:: >> CRUST larvae s1,ARCR:AMPH: >> AMPHI s1,ARCR:AMPH: >> AMPHI s2,ARCR:AMPH: >> AMPHI s3,ARCR:AMPH:GAMM >> GAMM s1,ARCR:AMPH:GAMM >> GAMM s2,ARCR:AMPH:GAMM >> GAMM s3,ARCR:AMPH:HYPE >> HYPER s1,ARCR:AMPH:HYPE >> HYPER s2,ARCR:AMPH:HYPE >> HYPER s3,ARCR:CLAD: >> CLADO s1,ARCR:COPE: >> COPE other <2mm,ARCR:COPE: >> COPE other >2mm,ARCR:COPE: >> COPEN s1,ARCR:COPE:CALA >> CALA <1mm,ARCR:COPE:CALA >> CALA <3mm>1mm,ARCR:COPE:CALA >> CALA <5mm>3mm,ARCR:COPE:CALA >> CALA >5mm,ARCR:CUMA: >> CUMAC s1,ARCR:CUMA: >> CUMAC s2,ARCR:CUMA: >> CUMAC s3,ARCR:DECA: >> DECA s1,ARCR:DECA: >> DECA s2,ARCR:DECA: >> DECA s3,ARCR:DECA:CARI >> CARID s1,ARCR:DECA:CARI >> CARID s2,ARCR:DECA:CARI >> CARID s3,ARCR:DECA:MYSI >> MYSID s2,ARCR:DECA:MYSI >> MYSID s3,ARCR:EUPH: >> EUPH eggs,ARCR:EUPH: >> EUPH s1,ARCR:EUPH: >> EUPH s2,ARCR:EUPH: >> EUPH s3,ARCR:ISOP: >> ISOPOD s1,ARCR:ISOP: >> ISOPOD s2,ARCR:ISOP: >> ISOPOD s3,ARCR:OSTR: >> OSTRA <3mm,ARCR:OSTR: >> OSTRA >3mm,CHAE:: >> CHAET s1,CHAE:: >> CHAET s2,CHAE:: >> CHAET s3,CHAE:: >> EUKHA s2,CHAE:: >> EUKHA s3,CHAE:: >> PATEL s2,CHAE:: >> PATEL s3,CNID:ANTH: >> ANTH s1,CNID:ANTH: >> ANTH s2,CNID:HYDR: >> MEDUS s1,CNID:HYDR: >> MEDUS s2,CNID:HYDR: >> MEDUS s3,CNID:HYDR:SIPH >> CALYC s1,CNID:HYDR:SIPH >> CALYC s2,CNID:HYDR:SIPH >> CALYC s3,CNID:HYDR:SIPH >> PHYS float >5mm,CNID:HYDR:SIPH >> PHYS s1,CNID:HYDR:SIPH >> PHYS s2,CNID:SCYF: >> SCYPH s1,CNID:SCYF: >> SCYPH s2,CNID:SCYF: >> SCYPH s3,CTEN:: >> CTENO s1,CTEN:: >> CTENO s2,CTEN:: >> CTENO s3,ECHI:: >> ECHIN s1,ECTO:: >> BRYOC s1,MOCE:OCTO: >> CEPH s1,MOCE:OCTO: >> CEPH s2,MOCE:OCTO: >> CEPH s3,MOGA:HETE: >> HETERO s1,MOGA:PTER: >> CLIO s1,MOGA:PTER: >> CLIO s2,MOGA:PTER: >> CLIO s3,MOGA:PTER: >> GYMNO s1,MOGA:PTER: >> GYMNO s2,MOGA:PTER: >> GYMNO s3,MOGA:PTER: >> LIM-- s0,MOGA:PTER: >> LIM-- s1,MOGA:PTER: >> LIM-- s2,MOGA:PTER: >> LIM-- s3,MOLL:: >> MOLL s1,PROT:: >> PROTO s1,PROT:: >> PROTO s2,UROC:LARV: >> LARVAC s1,UROC:LARV: >> LARVAC s2,UROC:LARV: >> LARVAC s3,UROC:THAL: >> DOLIO s1,UROC:THAL: >> DOLIO s2,UROC:THAL: >> DOLIO s3,UROC:THAL: >> SALP s1,UROC:THAL: >> SALP s2,UROC:THAL: >> SALP s3,VERT:PISC: >> PISCES egg s1,VERT:PISC: >> PISCES s1,VERT:PISC: >> PISCES s2,VERT:PISC: >> PISCES s3,XXXX >> Remainder
SCS201010036701,Broughton,N10H,-126.53,50.787,1,6,2010,12:34,Daylight,SCOR HNH,250,0.5,1,0,40,5.01,, ,28,28,2.396,0.25988,0,0,0,13.28543,0,0,0,0,0,0,0,0,0,0,0.49501,0.16511,0,0.00735,0.2523,1.08583,0,0,0,0,0,0.15289,0,0,0,0,0,0,0,0.00559,0,0,0,0,0,0,0,0,0.02236,0,0,0,0,0,0,0,0,0.82535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15217,0.01246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03832,0,0,0.86228,0,0,0,0,0,0,0,0,0,0,0,0,0
SCS201011040001,Broughton,N11.1V,-126.53,50.786,8,6,2010,15:20,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,30,2.504,0.46005,0,0,0,6.35115,0,0,0,0,0,0,0,3.3771,0,0,0.56997,0.03053,0,0.01466,2.2351,2.89872,0,0,0,0,0,0.48855,0,0,0,0,0,0,0,0.02646,0,0.45802,0,0,0,0,0,0,0.11399,0,0,0,0,0,0,0,0,3.12672,8.21883,130.0509,0,0,0,0,0,0,0,0,0,0,0,0,0.14718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651,0,0,2.44275,0,0,0,0,0,0,0,0,0,0,0,0,0
SCS201011040101,Broughton,N11.2V,-126.531,50.786,8,6,2010,15:40,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,36,2.427,0.37048,0,0,0,9.1196,0,0,0,0,0,0,0,1.92977,0,0,0.48855,0.12213,0,0.01588,2.33283,3.87786,0.05089,0,0,0,0,0.6514,0,0,0,0,0,0,0,0.03257,0.16285,0,0,0.14656,0,0,0,0,0.057,0,0,0,0,0,0,0,0,1.83002,8.44784,194.86005,0.01746,0.15013,0,0,0,0,0,0,0,0,0,0,0.33425,0.01059,0,0,0,0,0,0,0,0,0,0,0.69211,0,0,0,0.81425,0,0,3.01272,0.10992,0,0,0,0,0,0,0,0,0,0,0,0
SCS201011040201,Broughton,N11.3V,-126.532,50.785,8,6,2010,16:00,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,32,2.47,0.87532,0,0,0,13.51654,0,0,0,0,0,0,0,3.85954,0,0,1.05852,0.1201,0,0.0464,3.35064,4.09669,0,0,0,0,0,1.3028,0,0,0,0,0,0,0,0.21985,0,0,0,0,0,0,0,0,0.11399,0,0,0,0,0,0,0,0,4.96692,4.41475,94.0458,0,0,0,0,0,0,0,0,0,0,0,1.31908,0.6807,0,0,0,0,0,0,0,0,0,0,0,0.34606,0,0,0,0,0,0,4.72265,0.87939,0,0,0,0,0,0,0,0,0,0,0,0
SCS201011040301,Broughton,N11H,-126.531,50.786,8,6,2010,16:20,Daylight,SCOR HNH,250,0.5,1,0,40,4.32,, ,28,19,1.573,0,0,0,0,11.48148,0,0,0,0,0,0,0,1.31667,0,0,0.09259,0.10185,0,0.01778,0.17037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185,0,0,0,0,0,0,0,0,0.31111,0,0,0,0,0,0,0,0,2.97223,3.35277,85.55556,0,0,0,0,0,0,0,0,0,0,0,0,0.03704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07111,0,0,6.2963,0,0,0,0,0,0,0,0,0,0,0,0,0
SCS201010037601,Broughton,SE10.1V,-126.596,50.831,3,6,2010,10:40,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,37,2.6,1.3028,0,0,0,6.1883,0,0,0,0,0,0,0,0.96489,0,0,0.71247,0.03359,0,0.0118,1.52875,4.36845,0,0.17303,0,0,0,0.6514,0.14402,0,0,0.32977,0,0,0,0.03461,0.08142,0.30534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25242,0.96692,17.63359,0,0.16107,0,0,0,0,0,0,0,0,0,0,1.73293,0.00529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89567,0,3.01272,0.21985,0,0,0,0,0,0,0,0,0,0,0,0.12214
SCS201010037701,Broughton,SE10.2V,-126.597,50.831,3,6,2010,11:00,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,35,2.41,0.74097,0,0,0,17.26209,0,0,0,0,0,0,0,0.96489,0,0,0.7939,0.06555,0,0.01221,1.94606,9.15216,1.6285,0,0,0,0,2.64224,0.14402,0,0,0,0,0,0,0.01425,0.16285,0.30534,0,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0.55776,0,17.63359,0,0,0,0,0,0,0,0,0,0,0.31959,0,1.15012,0.01059,0,0,0,0,0,0,0,0,0,0,0.69211,0,0,0,0.00489,0.89567,0,4.07125,0,0,0,0,0,0,0,0,0,0,0,0,0
SCS201010037801,Broughton,SE10.3V,-126.597,50.831,3,6,2010,11:20,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,34,2.57,1.48194,0,0,0,22.79898,0,0,0,0,0,0,0,1.92977,1.09924,0,1.05852,0.01466,0,0.01059,1.37201,8.02036,0.52926,0,0,0,0,1.96336,0,0,0,0,0,0,0,0.03664,0.02036,0,0,0,0,0,0,0,0.56997,0.51298,0,0,0,0,0,0,0,15.83918,1.29771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06351,1.79135,0,4.15267,0.10992,0,0,0,0,0,0,0,0,0,0,0,0
SCS201010037901,Broughton,SE10H,-126.597,50.829,3,6,2010,11:53,Daylight,SCOR HNH,250,0.5,1,0,40,8.36,, ,28,16,1.809,0,0,0,0,3.98086,0,0,0,0,0,0,0,0,0,0,0.05742,0.00478,0,0.00086,0.13875,0.01914,0,0,0,0,0,0.00957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01914,0.00498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01378,0,0,0.74641,0,0,0,0,0,0,0,0,0,0,0,0,0
SCS201011041601,Broughton,SE11.1V,-126.594,50.832,10,6,2010,5:30,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,30,2.315,2.6056,0,0,38.67684,31.26718,0,0,0,0,0,0,0,11.57863,0,0,6.1883,0.04071,0,0.03664,5.51247,19.57455,0,0,0,0,0,2.89873,0,0.17812,0,0,0,0,0,0.09364,0.3257,0.15267,0,0,0,0,0,0,0.45598,0,0,0,0,0,0,0,0,1.13995,1.8575,17.63359,0,0,0,0,0,0,0,0,0,0,0,0,1.31094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14331,0,0,6.1883,0,0,0,0,0,0,0,0,0,0,0,0,0
SCS201011041701,Broughton,SE11.2V,-126.597,50.831,10,6,2010,5:50,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,30,2.421,2.78473,0,0,0,23.45039,0,0,0,0,0,0,0,11.57863,0,0,5.5369,0.06107,0,0.03176,3.98982,12.86514,0,0,0,0,0,2.89873,0,0,0,0,0,0,0,0.14657,0,0,0,0,0,0,0,0,0.11399,0,0,0,0,0,0,0,0,8.36641,0,0,0,0,0,0,0,0,0,0,0,0,0.63919,0,0.54718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21333,1.79135,0,4.8855,0,0,0,0,0,0,0,0,0,0,0,0,0
SCS201011041801,Broughton,SE11.3V,-126.598,50.83,10,6,2010,6:10,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,31,2.533,1.39237,0,0,0,17.26209,0,0,0,0,0,0,0,5.78931,0,0,3.17557,0.08142,0,0.05374,3.93282,7.3771,0,0,0,0,0,3.257,0,0,0,0,0,0,0,0.30127,0,0,0,0,0,0,0,0,0.22799,0,0,0,0,0,0,0,0,8.74809,0.2799,5.87786,0,0,0,0,0,0,0,0,0,0,0,0,0.8908,0,0,0,0,0,0,0,0,0,0,0,1.38422,0,0,0,0.06188,0,0,7.65394,3.51756,0,0,0,0,0,0,0,0,0,0,0,0
SCS201011041901,Broughton,SE11H,-126.595,50.83,10,6,2010,6:30,Daylight,SCOR HNH,250,0.5,1,0,40,3.38,, ,28,16,1.744,0,0,0,0,1.6568,0,0,0,0,0,0,0,0.56095,0,0,0.94675,0.02367,0,0.00213,0.03195,0.10651,0,0,0,0,0,0.02367,0,0,0,0,0,0,0,0.00237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20118,0,0,0,0.01325,0,0,0.02367,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200620014601,Broughton,SP 5,-126.596,50.659,10,6,2006,16:42,Daylight,Other,100,1,3,0,4,1,,"14.7h, mooring line, mesh ripped and light off ",15,16,2.047,0,0,0,0,4.46,0,0,0,0,0,6.18,0,0,0,0,0.02,0.2205,0,0.0012,0.11,10.327,0,0,0.1326,0,0,0,0,0,0,0,0,0,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS200620014001,Broughton,SPASS1,-126.618,50.667,9,6,2006,13:25,Daylight,SCOR HNH,202,0.5,2,0,10,133.33,,toyo 0-1.5m 0 to 1m from shore ,15,21,1.363,0,0,0,0,7.26738,0,0,0,0,0,0,0,0,0,0,0.0576,0.00816,0,0.00979,0.03783,0.012,0,0,0,0,0,0.0456,0,0,0,0,0,0,0,0.00288,0,0,0,0.00864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,1.27683,0,0,0,0,0,0,0,0,0.00045,0.0135,0,0,0.024
IOS200620014401,Broughton,SPASS5,-126.597,50.659,9,6,2006,16:04,Daylight,SCOR HNH,202,0.5,2,0,10,254.55,,toyo 0-1.5m 0 to 1m from shore ,15,30,2.105,0,0,0,0,1.71472,0,0,0,0,0,0,0,0,0,0,0.01634,0.10255,0,0.00121,0.0206,0.01483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01697,0.01006,0,0,0,0,0,0.05028,0,0,0,0,0,0,0,0,0,0,0.10057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221,0.00503,0,2.21756,0,0,0,0,0,0,0,0,0.01037,0.00275,0.02161,0,0.06537
SCS201010037200,Broughton,W10.1V,-126.691,50.787,2,6,2010,11:53,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,34,2.313,0.3257,0,0,0,38.92112,0,0,0,0,0,0,0,0,0,0,2.15776,0,0,0.04885,2.79286,9.73028,0.05089,0,0,0,0,1.9542,0,0.30534,0,0,0,0,0,0.07735,0.16285,0,0,0,0,0,0,0,0,0.76947,0,0,0,0.08957,0,0,0,10.99236,5.11451,42.76235,0.01746,0,0,0,0,0,0,0,0,0,0,0,0.61231,0.00529,0,0,0,0,0,0,0,0,0,0,0.34606,0,0,0,0.02606,0,0,2.44275,0,0,0,0,0,0,0,0,0,0,0,0,0
SCS201010037301,Broughton,W10.2V,-126.69,50.786,2,6,2010,12:13,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,33,2.403,0.74097,0,0,0,22.8804,0,0,0,0,0,0,0,0.06031,0,0,0.93639,0.01018,0,0.02076,1.73843,9.1603,0,0,0,0,0,2.2799,0.12672,0.30534,0,0.08244,1.01628,0,0,0.09364,0.16285,0,0,0,0,0,0,0,0,0.25649,0,0,0,0.08957,0,0,0,3.86768,0.7888,27.84479,0.27929,0,0,0,0,0,0,0,0,0,0,0,0.35338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06351,0,0,1.13995,0,0,0,0,0,0,0,0,0,0,0,0,0
SCS201010037401,Broughton,W10.3V,-126.689,50.786,2,6,2010,12:23,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,31,2.434,0.6514,0,0,0,20.60051,0,0,0,0,0,0,0,1.92977,0,0,1.70993,0.04071,0,0.01792,1.35979,1.89567,1.6285,0,0,0,0,2.10025,0.12672,0,0,0,0,0,0,0.13843,0.6514,0.61069,0,0.14656,0,0,0,0,0,0,0,0,0,0.13435,0,0,0,17.50636,4.35114,11.75573,0.55858,0.16107,0,0,0,0,0,0,0,0,0,0,0.13679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCS201010037501,Broughton,W10H,-126.689,50.786,2,6,2010,12:50,Daylight,SCOR HNH,250,0.5,1,0,40,4.79,, ,28,32,2.434,0,0,0,0,9.28601,0,0,0,0,0,0,0,0,0,0,0.90188,0.05846,0,0.02271,0.27891,4.30898,0,0,0,0,0,1.80376,0,0,0,0,0,0,0,0.02505,0,0,0,0,0,0,0,0,0,0.94697,0,0,0,0,0,0,0,1.25261,3.6952,28.03257,0,0,0,0,0.21378,0,0,0,0,0,0,0,0.12757,0.00651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06881,0,0,2.43841,0,0,0,0,0,0,0,0,0,0,0,0,0.0501
SCS201011041201,Broughton,W11.1V,-126.69,50.786,9,6,2010,16:15,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,34,2.559,0.02239,0,0,0,2.80916,0,0,0,0,0,0,0,0,0,0,0.25445,0.02036,0,0.0171,1.04631,3.40763,0,0,0,0,0,0.39898,0,0,0,0.65954,0,0,0,0.05904,0,0,0,0.03664,0,0,0,0,0,0.76947,0,0,0,0.17913,0.26718,0,0,0.03664,0.48346,21.73028,0,0,0,0,0,0,0,0,0,0,0,0,0.28296,0.00529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05171,0,0,2.56489,0,0,0,0,0,0,0,0,0.03053,0,0,0,0
SCS201011041301,Broughton,W11.2V,-126.691,50.787,9,6,2010,16:35,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,35,2.527,0,0,0,0,9.1196,0,0,0,0,0,0,0,1.92977,0,0,0.43765,0.06331,0,0.00896,1.13588,1.53486,0.2799,0,0,0,0,0.6514,0,0,0.04682,0,0,0,0,0.10178,0.6514,0,0,0,0,0,0,0,0,0.25649,0,0,0,0.35827,0,0,0,2.49567,0.31807,17.63359,0,0,0,0,0,0,0,0,0,0,0,1.31908,0.38758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06107
SCS201011041401,Broughton,W11.3V,-126.692,50.788,9,6,2010,16:55,Daylight,SCOR VNH,250,0.5,20,0,40,3.93,, ,28,34,2.401,0.06717,0,0,0,6.26972,0,0,0,0,0,0,0,0,0,0,0.16285,0.0629,0,0.00733,0.75928,0.3257,0,0,0,0,0,0.3257,0,0,0.04682,0,0,0,0,0.07328,0,0,0,0,0,0,0,0,0,1.53893,0,0,0,0,0,0,0,0.10178,1.29771,40.10177,0,0,0,0,0.26056,0,0,0,0,0,0,0,0.20438,0.00265,0,0,0,0,0,0,0,0,0,0,0.34606,0,0,0,0.01588,0,0,2.15776,0,0,0,0,0,0,0,0,0,0,0,0,0
SCS201011041501,Broughton,W11H,-126.583,50.875,9,6,2010,17:15,Daylight,SCOR HNH,250,0.5,1,0,40,3.25,, ,28,23,1.205,0,0,0,0,34.85538,0,0,0,0,0,0,0,1.16677,0,0,1.25539,0.07385,0,0.04234,0.18216,1.57538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04431,0,0,0,0,0,0,0,0,0,1.86092,0,0,0,0,0,0,0,0.67692,0,13.01538,0,0,0,0,0,0,0,0,0,0,0,0,0.09846,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36234,0,0,35.15077,0,0,0,0,0,0,0,0,0.00615,0,0,0,0
IOS200620013101,Broughton,WP7,-126.611,50.784,8,6,2006,16:00,Daylight,Other,100,1,2,0,5,1,,"15h, Wicklow Pt ",15,19,1.894,0,0,0,0,5.68,0,0,0,0,0,0,0,19.197,0,0,0.035,0.152,0,0.0009,0.011,1.619,0,0,0,0,0,3.358,0,0,0,0,0,0,0,0.0075,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS199107003301,Haida Basin,GI7,-130.372,51.153,19,8,1991,14:00,Daylight,Bongo VNH,236,0.56,249,0,1950,94.84,80,CTD id GI7. ,2,39,2.113,0,0,0,0,0,0,0,0,0,0,0.06959,0,0.31987,0.48081,0,0,0.01282,0,0.0004,0.58953,3.9226,1.3887,0.15985,0,0,0,0,0,0,0,0,0.52003,0,0,0,0,0.09489,3.44095,0,0,0,0,0,0,0.00751,0.24386,0.30367,0.85618,0.00557,0.155,0,0,0,0.08013,0.20371,0,0.00949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01728,0,0,0,0,0,0,0,0,0,0,0,2.42935,0,0,0
IOS198331001701,Hecate Strait,40,-129.372,51.26,2,7,1983,22:15,Daylight,SCOR VNH,236,0.5,246,0,292,42.5,40, ,2,31,1.51,0,0,0,0,0,0,0,0,0.20471,0,0,0,0,0.76235,0.07482,0,0.52028,0,0,0.90962,39.46564,0.10707,0.49082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.32941,0,0,0,0,0,0.01054,0.01334,0.30588,0,0.39529,0,3.21176,0,0,0,0,0.54353,0,0,0,0,0,0,0,0,0,0,0,0.24395,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS198331001801,Hecate Strait,42,-129.157,51.507,3,7,1983,2:30,Night,SCOR VNH,236,0.5,43,0,50,9.73,42, ,2,27,1.507,0.28941,0,0,0,0.52621,0,0.42261,0.09764,0,0,0,0,0.19486,0,0,4.07811,5.49887,0,0.01184,14.59043,11.45619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78911,0,0.35971,0,0,0,1.31552,0,0.00576,0.0259,0,0,0,0,0,0,0,0,0,28.48921,0,0.78068,0,0,0,0,0,0,0,0,2.06536,6.39342,0,0,0,0,0,0,0,0,0,0,0,0,6.70915,0,0,0,0,0,0,0.92086,0,0,0,0,0,0,0,0.30832,0,0,4.79342,0,0
IOS198331002601,Hecate Strait,70,-128.892,51.707,5,7,1983,3:45,Daylight,SCOR VNH,236,0.5,45,0,49,10,70, ,2,21,1.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,3.552,0,0.01152,14.5216,7.94232,0,0.068,0,0,0,0,0.0324,0,0,0,0,0,0,0,6.9632,0,0,0,0,0,0,0,0,0.0252,0,0,0,0,0,0,0,0,0.125,39.27,0,0,0,0,0,0,0,0,0,0,1.0048,0.5184,0,0,0,0,0,0,0,0,0,0,0,0,6.528,0,0,0,0,0,0,1.792,0,0,0,0,0,0,0,0,0,0,0,0,0
IOS198331002701,Hecate Strait,72,-129.457,51.922,5,7,1983,7:00,Daylight,SCOR VNH,236,0.5,213,0,225,60.6,72, ,2,31,1.694,0,0,0,0,0,0,0,0.25083,0,0,0,0,0,0,0,0,0.19379,0,0,0.55067,19.13918,1.76122,0.90792,0,0,0,0,0.00535,0,0,0,0,0,0,0,0,0.07921,0.57129,0,0,0,0,0,0.01479,0.01975,0.10726,0.04752,0.85479,0,0.32921,0,0,0,0,0.38119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462,0,0,0,0,0,0,0,0,0.08977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53927,0,0
IOS201723003301,Hecate Strait,CI01,-128.496,51.466,8,7,2017,13:04,Daylight,Bongo VNH,236,0.56,132,0,201,42.37,32,"large tear in net at top, noticed on wash down. Switched out to spare after cast, sampler hit bottom? Hydroids, gammarids, caprellids, forams ",32,39,2.034,0,0,0,0.08025,0.03776,0,0,0,0,0,0,0,0,0,0,0.00378,0.11008,0,0.00023,0.48166,1.28847,0.14444,0.66368,0,0,0,0,0,0,0,0,0,0,0,0.0051,0,0.83314,0.87893,0,0,0,0,0,0,0.01699,0,0.01699,0,0.07062,0.99127,0,0,0,0.17937,1.70403,0,0,0,0,0,0,0,0,0,0,0,0,0.01903,0,0,0,0,0,0,0,0,0,0,0,1.38022,0,0,0,0.00045,0,0,0.3172,0.04078,0,0,0,0,0,0,0,0.00425,0.02313,0,0,0
IOS200625001801,Hecate Strait,GI01,-129.461,51.55,20,8,2006,16:27,Daylight,BIONESS,236,0.25,0,0,63,60.6,,no net drops. ,2,29,1.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14257,0,0.18756,0,0.00127,5.16901,12.25929,0,0,0,0,0,0.54073,0,0,0,0.12475,0,0,0,0.29571,0,0.01881,0,0,0,0,0,0,0,0.00149,0.01815,0,0,0.00145,0.03465,0,0,0,0.06271,9.18086,0,0,0.00974,0,0,0,0,0,0,3.71749,0.10363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02197,0,0,0.59142,0,0,0,0,0,0,0,0.21617,0.00033,0.32673,0.2599,0,0
PBS199282008201,Hecate Strait,GI02,-129.625,51.5,31,8,1992,1:38,Night,Bongo ONH,253,0.58,110,0,142,208.69,82,COPRA new data ,29,16,1.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06097,0,0,1.24559,6.75054,10.73362,0,0,0,0,0,0,0,0,0,0,0,0,0.0184,0,0,254.01274,0,0,0,0,0,0,0.42321,0,0,0,0,0,0,0,0,0,0,0.07851,0.09706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS199319000201,Hecate Strait,GI02,-129.625,51.5,15,6,1993,21:16,Daylight,Bongo ONH,253,0.58,113,0,143,209.84,2,COPRA new data ,29,22,1.587,0,0,0,0,0,0,0,0,0,0,0,0,1.31758,0,0,0,0.13151,0,0,5.29128,64.34233,14.2499,0.12962,0,0,0,0,0,0,0,0,0,0,0,0.00732,0,0,0,0,0,0,0,0,0.06832,0.72284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26897,0,0,0,0.01903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBS199415000701,Hecate Strait,GI02,-129.626,51.5,26,6,1994,21:05,Daylight,Bongo ONH,253,0.58,124,0,146,218.91,7,COPRA new data ,29,27,1.956,0,0.02573,0,0,0.23389,0,0,0,0,0,0,0,0.63149,0.07894,0,0,0.04502,0,0,1.28018,23.78972,4.01169,0.0497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03084,2.16199,0.06315,0,0,0,0,0.09823,0.39468,0.03084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30465,0,0.17682,0,0,0,0,0,0,0,0,0,0,0,0.12425,0,0,0,0.00304,0,0,0,0,0,0,0,0,0,0.24675,0,0,0,0,0,0
